title,place,paranormal_type,description,source_url
Pap Gives Me a Sign,"Pennsylvania, United States",Family / Friends Visits,"You are here: Real Ghost Stories :: Family / Friends Visits :: Pap Gives Me a Sign

I recently wrote a story about my grandfather's ghost that my mother had told me. Now I believe I had my own experience. On Monday 4/16/07 at about 4 am I was standing in my kitchen. It was a week and one day before my step father Carl died. He had something on tv but I wasn't sure what though. I was standing there thinking about my grandfather when suddenly I saw a black shadow figure on the tv screen. It was on the bottom right hand corner and went about halfway up the screen. The strange thing was that it looked as if someone was in the screen looking out into our den. Also, it didn't even look like it was part of whatever was on tv. The shadow looked like my grandfather to a T from his bald head in the middle to his hair on the sides. I stood there and thought that maybe just because I was thinking about him I thought there was something there. However, when I noticed the figure it startled me so much that it made my chest tighten up. I felt frozen in fear and couldn't move.

If it was nothing it wouldn't have had that effect on me. Then 15 minutes later our basement door opened by itself. Even though it wasn't closed all the way, there was no draft underground. I didn't feel any cold air until that door opened. I truly believe it was my grandfather that I saw.

Several weeks before I remember being very upset. I cried and asked him why was my mother lucky enough to see him and not me. I told him that I missed him so much and that I had to grow up without him (He died when I was 3). I know what I saw and I believe he heard my cries of sadness and came to see me as I wished.

Find ghost hunters and paranormal investigators from Pennsylvania

The following comments are submitted by users of this site and are not official positions by yourghoststories.com. Please read our guidelines and the previous posts before posting. The author, Papsangel, has the following expectation about your feedback: I will read the comments and participate in the discussion.

To publish a comment or vote, you need to be logged in (use the login form at the top of the page). If you don't have an account, sign up , it's free!

© The ghost story Pap Gives Me a Sign is copyrighted to Papsangel. Edited by yourghoststories.com.",https://www.yourghoststories.com/real-ghost-story.php?story=824
Old Man Jack,South Africa,Misc,"A s I had previously promised, this is another of my strange experiences. I was about 13 years old at the time. Earlier on that morning, an elderly gentlemen, Jack, who lived in the house situated behind ours, had passed on as a result of a long illness. He was a kindly old man and the children around were always visiting him. That evening, my brother and I had rented a video. We also telephoned and invited our friend Owen, who often came over. The arrangement was to begin watching the movie at eight. It was already 20 minutes past 8'o clock, and Owen had still not arrived. Almost an hour later, he came strolling in through our back door, apologizing for being late. Owen explained that he had taken the short route to get to us, by jumping the fence in Old man Jacks yard.

As the old man was sitting outside on a little wooden chair beneath the tree, he had to stop and chat for a while. The old man told him that he would be leaving very soon, and that we would no longer see him. He also asked Owen to convey his best wishes to all the kids in the neighborhood, who visited him. Thereafter it was general talk. Poor Owen had no idea, that the he had just had a conversation with the spirit of a man who had died earlier that day.

That night after hearing the truth, our dear friend refused to go home, and spent the night at our place. He visited us often, but never at night again. The burial was held a few days later, and there has never been any more appearances from Old man Jack.

Find ghost hunters and paranormal investigators from South Africa

The following comments are submitted by users of this site and are not official positions by yourghoststories.com. Please read our guidelines and the previous posts before posting. The author, Shaun, has the following expectation about your feedback: I will read the comments and participate in the discussion.

To publish a comment or vote, you need to be logged in (use the login form at the top of the page). If you don't have an account, sign up , it's free!

© The ghost story Old Man Jack is copyrighted to Shaun. Edited by yourghoststories.com.",https://www.yourghoststories.com/real-ghost-story.php?story=825
The Hand,Mexico,Haunted Places,"You are here: Real Ghost Stories :: Haunted Places :: The Hand

T his story happened about 7 years ago, I was coming out of the bathroom, turned off the light, and then when I was going to go in the kitchen I saw a hand in the door to the kitchen, sort of like telling me to go there, I thought it was one of my brothers but as I came in the kitchen I realized I was alone in the house, there was no one else. I was so scared. But after a while I sort of forgot about it. That is until 2-3 years ago.

Next to the kitchen is the living room, and sometimes I stayed up late doing homework. This particular day it was 4 a.m. My family all had gone to bed, when I felt someone pass by, and a chill ran up my spine. At first I thought that it was someone in my family, but 1 hour passed and no one came back so I got up and when I got near the bathroom I realized the light was on, and no one was there. I freaked out more.

The next day, I was again in the same place doing homework again when suddenly I felt it again, and almost everyday that I stayed up until that hour around 4:00, I could always feel like someone was watching me.

Beside me, no one seem to feel, or see anything. People who lived there before had said that they saw fire, or that someone threw coins at them, so I never knew exactly what it was.

The following comments are submitted by users of this site and are not official positions by yourghoststories.com. Please read our guidelines and the previous posts before posting. The author, mony_liz_23, has the following expectation about your feedback: I will read the comments and participate in the discussion.

To publish a comment or vote, you need to be logged in (use the login form at the top of the page). If you don't have an account, sign up , it's free!

© The ghost story The Hand is copyrighted to mony_liz_23. Edited by yourghoststories.com.",https://www.yourghoststories.com/real-ghost-story.php?story=830
Third Party Encounter,"Alaska, United States",Haunted Places,"You are here: Real Ghost Stories :: Haunted Places :: Third Party Encounter

I 've changed the names of the individuals involved. We've all known that if we could just get someone besides ourselves to see and hear what we do, then we won't feel so crazy. At least, that's how I've always felt. After so long of experiencing activities in my bedroom and not being able to capture anything on film or audio, I always told myself, ""if just one other person could experience this for themselves..."" but it's never happened... Until yesterday.

I rarely let any of my friends come into my room, but this day was a special case. Let me back up a little here. Wednesday afternoon while at school, I made plans with one of my guy friends to hang out at one of the malls in town. He said that he would stop by my house and then we could walk there, picking up the others in our group along the way. Now, after school I walked home (it was around 3 at that point) and called my mom to double check with her that the outing was okay. My call made, I went through my bag to pull out my homework so my mom would know I was done with it. As I did, I could've sworn I'd heard a hiss come from the hallway. It freaked me out, of course, but since we have a cat, I didn't think anything of it.

My friend showed up and, just as we were about to leave, he asked if he could borrow a Manga of mine. I said sure and told him to follow me into my room so I could grab it for him. While I was crouched with my back to him looking for the one he wanted, I thought I heard someone whisper my name, but ignored it. I found the Manga and stood to hand it over to my friend when he suddenly jerked back, as if someone, or something, had shoved him. He stumbled a little and seemed super freaked out, but we both chose to ignore it.

""Here you go, give it back whenever you're done,"" I'd said just to break the silence. As we headed out of my room, with me in the lead, I heard my name again, only more clearly this time and then my friend slammed into me hard enough to make me fall to the floor.

""I'm sorry,"" he'd said, ""It wasn't me, someone keeps pushing me!"" Both of us freaked beyond belief, we booked it out of my house and walked for the longest time in silence. When we got to the first house and picked up my friend Joe, the conversation picked up again but my other friend, Josh, still wouldn't talk directly to me. He still hasn't said a word, but that night, I kept hearing my name repeated over and over until I finally got fed up and slept on the couch.

Why did whoever it was push my friend around? Anybody have any ideas? Advice is welcome because now I'm afraid for my friends.

The following comments are submitted by users of this site and are not official positions by yourghoststories.com. Please read our guidelines and the previous posts before posting. The author, unguided_traveler, has the following expectation about your feedback: I will participate in the discussion and I need help with what I have experienced.

To publish a comment or vote, you need to be logged in (use the login form at the top of the page). If you don't have an account, sign up , it's free!

© The ghost story Third Party Encounter is copyrighted to unguided_traveler. Edited by yourghoststories.com.",https://www.yourghoststories.com/real-ghost-story.php?story=831
My Old House,"California, United States",Haunted Places,"You are here: Real Ghost Stories :: Haunted Places :: My Old House

W hen I was about in 4th or 5th grade, people used to say that you seem to see ghosts when your young because you're so innocent inside. One day, my cousin tiffany was at work and I was left at home alone, like everyday, and I went to go use the bathroom and when I was done, I pulled up my pants and I saw a little girl! I saw her for 2 or 3 seconds, I was so freaked out! She had black short hair, she was wearing a long white gown with tiny flowers on them and I know for sure that it wasn't me!

I have long brown hair and I was taller than her, as soon as I saw her I ran out of the bathroom and jumped 2 stacks of stairs. A few days later, when I was left home again I was going to bed so I walked outside my door and turned off the hallway light as soon as I turned it off I heard a man say ""raylene"". I got so scared so I turned the light on again and ran inside my room and locked the door.

Another few days later, when I was left home again by myself, I was walking passed my cousin chris' door and the door just slammed, my eyes just popped wide open, I opened his door and the windows were shut.

I think about a month later I was left home again and I went over to my best friend shelby's house across the street, it already was dark and she asked me if I wanted to spend the night. My cousin always tells me to lock all the doors and turn off all the lights and before I went to shelby's, I turned off all the lights like I was supposed to and as soon as I was walking to my house I saw my cousins room light on and I didn't know what to do because she works an hour away from home and I knew she didn't go to the house and I did lock all the doors.

Shelby and I went inside my room and grabbed my bible and I found a prayer to bless my house and I read the prayer out loud and put holy water all over my room and ever since I did that nothing scary has happened. I'm so glad I moved and my aunt and cousins got a new house so now I live with my mom.

But the only thing that haunts me inside is the little girl in the mirror and the feeling of a person behind me whenever I walk up my stairs, I feel like their going to reappear, what should I do?

Find ghost hunters and paranormal investigators from California

The following comments are submitted by users of this site and are not official positions by yourghoststories.com. Please read our guidelines and the previous posts before posting. The author, Raylene, has the following expectation about your feedback: I will read the comments and participate in the discussion.

To publish a comment or vote, you need to be logged in (use the login form at the top of the page). If you don't have an account, sign up , it's free!

© The ghost story My Old House is copyrighted to Raylene. Edited by yourghoststories.com.",https://www.yourghoststories.com/real-ghost-story.php?story=832
Ghost Girls in my Bedroom,United Kingdom,Apparitions / Voices / Touches,"You are here: Real Ghost Stories :: Apparitions / Voices / Touches :: Ghost Girls in my Bedroom

I myself am very into ghosts and paranormal things and when I saw my first ghost, I was petrified. But as I began to see more and more ghosts, I became used to seeing them more often. The last time I saw a ghosts was last night, I have many ghost friends and they had never caused me any trouble before, but this ghost was completely MAD!

I have 2 dogs and they were sleeping next to me on my sofa in my living room. As I drifted to sleep, the room became really cold, unlike my usually warm house and my dogs began to whine. I could hear a horrible screeching sound coming from my bedroom which I had refused to sleep in because the paranormal activities was really bad in that room. The tv flicked channels, bed covers floated at great height and I could hear strange noises all the time.

So witnessing the screaming noises, I ran into my mum's room and asked her to come and see what was in my bedroom. My mum was a great believer of ghosts so she always believed me and was never scared at all. As I gripped the door handle, it was ice cold. I swung open the door and saw 2 little girls jumping up and down on my bed, they were screaming with excitement and seemed to be having fun. But when they saw us, they stopped bouncing and disappeared out of my window.

That was 4 months ago and we never saw them again. I hope there are lots of beds for them to jump on where ever they are now.

Find ghost hunters and paranormal investigators from United Kingdom

The following comments are submitted by users of this site and are not official positions by yourghoststories.com. Please read our guidelines and the previous posts before posting. The author, nicolle, has the following expectation about your feedback: I will participate in the discussion and I need help with what I have experienced.

To publish a comment or vote, you need to be logged in (use the login form at the top of the page). If you don't have an account, sign up , it's free!

© The ghost story Ghost Girls in my Bedroom is copyrighted to nicolle. Edited by yourghoststories.com.",https://www.yourghoststories.com/real-ghost-story.php?story=833
Black Silhouette,United Kingdom,Apparitions / Voices / Touches,"You are here: Real Ghost Stories :: Apparitions / Voices / Touches :: Black Silhouette

T his isn't my story, it's my friend's. He's only 13, he lives with his mum, his two dogs and his two cats, and has experienced multiple paranormal activities. Only about a month ago, I was staying over at his house, I went in the kitchen to feed his dogs and cats when he shouted me in to the front room, ""one minute"" I replied, but he said it again ""come here quick"", he sounded terrified so I ran in to see what was wrong.

It was freezing cold in the front room (his mum likes the house really warm so this is really odd), I could even see my breath. My friend was as white as a ghost, ""what's up?"" I asked, ""you looked like you have seen a ghost"". ""I have"", he replied.

""Oh yeah whatever"", obviously I didn't believe him, but it was really cold and he looked terrified. All of a sudden, one of his dogs started barking so I went to see what was wrong and there was a black silhouette of a man standing next to the side door. I picked up a pan and approached the figure then it disappeared.

My friend has complained about feeling like his being choked, but no one is there, which I now believe him about. He really wants some advice on how to get rid of these or this spirits.

Find ghost hunters and paranormal investigators from United Kingdom

The following comments are submitted by users of this site and are not official positions by yourghoststories.com. Please read our guidelines and the previous posts before posting. The author, chunkygut1, has the following expectation about your feedback: I will read the comments and participate in the discussion.

To publish a comment or vote, you need to be logged in (use the login form at the top of the page). If you don't have an account, sign up , it's free!

© The ghost story Black Silhouette is copyrighted to chunkygut1. Edited by yourghoststories.com.",https://www.yourghoststories.com/real-ghost-story.php?story=835
Tormented by a Poltergeist,United Kingdom,Poltergeists / Physical Manifestations,"You are here: Real Ghost Stories :: Poltergeists / Physical Manifestations :: Tormented by a Poltergeist

T his wasn't one of my experiences, this actually happened to my nan and various other family members. In the past, my nan and granddad have had a lot of trouble caused by ""poltergeist"" activity, a few years ago my mum was at my nan's house getting my grandfather's dinner ready for when he came home from work because my nan was at work also at the time. She went into the cupboard to get a saucepan, they were on the bottom stacked up and they just flew out at her, there was no way they could have fallen off, they were stacked secure. After that, my mum sat in the chair in the living room waiting for the dinner to cook when she heard footsteps coming down the stairs, so she went to have a look to see if my granddad had come home from work early, there was no one there, puzzled, she went back into the front room. She then heard it again so she ran outside and waited until my granddad came home. Since then she would not stay in the house on her own.

My nan on the other hand had far worse things happen, one day she was in her house doing the washing up or something like that and she has china plates hanging on the wall above her fireplace. She turned round and a couple of them flew off like they had been thrown. She also saw the door knob turn on and door leading to the hallway and the door opened slowly then closed slowly, then the door on the other side of the room did the same opened and closed slowly, she felt a slight breeze as if someone had walked past her.

Another incident was when my granddad was in the bathroom, one morning with just trousers on, no shirt, and he felt ice cold hands fully touch him on the back. Obviously this made him jump and he ran downstairs to see if it was my nan messing about but when he asked her, she said she had been making breakfast the whole time. My nan, on a few other occasions along with my father and my uncle, both felt a pair of hands on their back and been pushed while at the top of the stairs, luckily they only fell a few steps but it could have been serious.

There used to be an old man that lived and died in my nan's house, when he got too old and ill to climb the stairs, they brought his bed downstairs into a separate sitting room. In his old bedroom upstairs, he used to spit tobacco up the walls, so sometimes when someone went up there or a relative stayed in that bedroom, you would be able to smell the tobacco or hear a keyboard playing in the sitting room downstairs, even keys jangling.

My nan used to have a clock up high on a unit in her living room, but one day she noticed something, a big crack right across the face had suddenly appeared in a distinct pattern, it kind of went from the bottom up then across then up again. Every clock she replaced it with did exactly the same thing, cracked in exactly the same place. After a whil, she got used to it but the strange thing is it only happened when someone was alone in the house or my nan and granddad were alone, I was too young at the time. She had milk bottles fly out off the shelf at her too.

One time, my nan had a fireplace brush that she kept on her windowsill for decoration, it was a black cast iron figurine of what I think was a tribal person with the bristles as its skirt sort of thing, it had an earring in both of its ears and one day my cousin was playing with it and pulled both the earrings out and lost them. Well, my nan just put it back on the windowsill, that was about head high when you sat on the sofa in front of it. My aunt came round a few days after my cousin (her son) had pulled the earrings out and was sitting on the sofa by it, the brush flew off the windowsill and hit my aunt in the head. Thankfully, it didn't cause any damage, after that, my mum had it since we had an open fire too but didn't get anything out of the ordinary so we assumed, after all, that had happened it was my nan's house, not the figure.

Well, all of these things, maybe a few more things I haven't been told about, kept on happening for about 12 to 15 years, it got that bad that my nan had gone to the local church and spoke to the priest there and asked for his help, so he came round to her house and went into every room with holy water and blessed it saying a prayer. Luckily it seemed to work, she still lives there now and since the priest helped and blessed the house it has been ghost free.

I have other stories to tell but maybe at a later date. Thank you all very much for taking the time to sit, be patient and read all this.

I also hope that some of you out there can take note of what my nan did to help you from an unwanted house guest! It really worked!

Find ghost hunters and paranormal investigators from United Kingdom

The following comments are submitted by users of this site and are not official positions by yourghoststories.com. Please read our guidelines and the previous posts before posting. The author, Amethyst20, has the following expectation about your feedback: I will read the comments and participate in the discussion.

To publish a comment or vote, you need to be logged in (use the login form at the top of the page). If you don't have an account, sign up , it's free!

© The ghost story Tormented by a Poltergeist is copyrighted to Amethyst20. Edited by yourghoststories.com.",https://www.yourghoststories.com/real-ghost-story.php?story=839
Floating Baby,"California, United States",Poltergeists / Physical Manifestations,"You are here: Real Ghost Stories :: Poltergeists / Physical Manifestations :: Floating Baby

M y story may seem unbelievable but according to my parents, it's true. As I recall, the story goes a little bit like this. It was a nice typical day, my parents got home from the grocery store a little bit tired and decided to go to bed and rest. At this time, I was still an infant, about 8 months old. They put me on the bed with them in the middle to be exact. They laid there, just talking what married couples talk about.

Out of a sudden, my mother noticed out of the corner of her eyes that I was being lifted from the bed. At this moment, she assumed it was my father wanting to put me in my crib. As she turned to face him and tell him to just let me stay there, she was shocked at what she saw. According to her I was floating on top of the covers. No one was holding me up or anything. She immediately woke up my father who was on the other side of me sleeping and asked him if he saw what she was seeing at that moment. Both of them were still in shock of what was happening in front of their eyes. My mother then explained as she was seeing this, she didn't know exactly what to do and just opted to put her hand in between me and the bed covers to see if maybe it was a trick... As she moved her hand from side to side she saw that there was nothing absolutely nothing holding me up. Immediately, she grabbed me and put me against her chest.

I recall my parents telling me that they didn't know what happened that day but since then, they haven't found and explanation for it. They don't want to go in believing in sorcery but they haven't found any logical explanation for what happen. After I heard that story, sometimes I wonder that since little, I had something to do with this weird occurrences as for while I was growing up, I always saw things that I couldn't explain.

So what do you think? Is it just me or is there something out there following me?

Find ghost hunters and paranormal investigators from California

The following comments are submitted by users of this site and are not official positions by yourghoststories.com. Please read our guidelines and the previous posts before posting. The author, Deco1082, has the following expectation about your feedback: I will read the comments and participate in the discussion.

To publish a comment or vote, you need to be logged in (use the login form at the top of the page). If you don't have an account, sign up , it's free!

© The ghost story Floating Baby is copyrighted to Deco1082. Edited by yourghoststories.com.",https://www.yourghoststories.com/real-ghost-story.php?story=841
Unknown Haunting,"Nebraska, United States",Haunted Places,"You are here: Real Ghost Stories :: Haunted Places :: Unknown Haunting

I 'll straight up say that I've never really been face to face with my ghosts, but I have heard and seen them and felt their presences. My house is about a generation old, I'm not to sure, but from the information I've gathered from the home-made Ouija board me and my friends made, I think a girl was murdered in this house a few years after it was built. She said her parents had had the house built in the late 1800s. I haven't really asked her, but I figured that the other ghost had killed her when he and she were alive. I also figured that he was hung for murdering her.

Now that I've given the brief description of my house's ghosts history, I can now tell you about my experiences with them. The first encounter was when I was walking by my loft's staircase. I've always felt a strange presence when I walk by the stairs, and one time when I was walking past the stairs, I looked up in reflex, like when you look at someone who walks into a room. To my surprise, at the top of the stairs was the figure of a person, no a person entirely, but a flowing outline that drifted in the corner of my vision, like when you stair at a bright light too long and I you see a the shape of the light stuck in your vision. From that time on, I knew my house was haunted.

The second encounter I had was almost a year later, of course between that time I had heard strange noises, like footsteps, in the basement, but other than that, there was really nothing significant. It was right about this time I started using the ouija board in my friends house, despite the warnings my friend and I were given by another friend. I was laying in my bed and slowly drifting asleep, slowly... slowly. I was almost completely asleep when suddenly I heard a shrill scream, coming from inside my ear! I knew no one else heard it, because of the stillness in the house. At the time, I was too tired to really consider it and went to sleep, when I woke up the next morning I realized what had happened. The voice was a girl's voice and it confused the heck out of me (I hadn't yet used the ouija board in my house yet).

Then, the very next night, I was actually asleep. I have no clue what I was dreaming of, or what time I woke up at, or even why I woke up. But for some reason I woke up and found this person, not a figure or a haze, a person floating across my bedroom. It was only for a split second, but that was long enough to take in a few details. It was a girl, I'm sure of it. She had light hair, maybe blonde, that reached down to her waist. She was facing away from me and seemed to be heading toward the door, maybe leaving. I didn't see any feet, but I saw the bottom of the dress she wore seemed to fade away. The sight was so amazing, I wasn't scared at all, I was more excited then really freaked out, even though I was. It took me forever to fall asleep after that, but eventually I did.

Finally, my last encounter with the ghost girl was last week when I was sick. I was sitting in the bathroom on the toilet. My mom was at work, the same with my step-dad. My sister was at school. After a while I heard the fridge turn on, but that wasn't it. I also heard the faint, yet high pitch, humming noises of a muffled voice. It was singing a tune I had never heard before, but it was so familiar. I was coming from my basement, my sister's room. I figured it was the girl from the other night and the screamer.

Then later that day, while I was sitting on the couch watching a movie, I heard a loud boom. Jumping a turned around to see what had happened, I thought it was the cat's knocking something off the table or something (not the cleanest house in the universe) so I went to go investigate. After taking a few steps I heard another boom. It was coming from the basement. It was so freaked out I was too afraid to go and investigate, so I just went back to the couch and sunk into my seat, hoping what ever it was wouldn't notice me. I knew it was any of the cats because one was sleeping on my lap, the other was sleeping on the other couch and the last was outside.

So that is all I have of my house's haunting. Sometimes I wish it were more, and something I wish it weren't at all, but still it's there and there's not use trying to deny it.

Find ghost hunters and paranormal investigators from Nebraska

The following comments are submitted by users of this site and are not official positions by yourghoststories.com. Please read our guidelines and the previous posts before posting. The author, DeRosa, has the following expectation about your feedback: I will read the comments and participate in the discussion.

To publish a comment or vote, you need to be logged in (use the login form at the top of the page). If you don't have an account, sign up , it's free!

© The ghost story Unknown Haunting is copyrighted to DeRosa. Edited by yourghoststories.com.",https://www.yourghoststories.com/real-ghost-story.php?story=844
A Family of Ghosts,"Colorado, United States",Haunted Places,"You are here: Real Ghost Stories :: Haunted Places :: A Family of Ghosts

I have lived in my home 13 years, and I have done everything I can to live with these ghosts, but I don't think I can take much more, my friends say my personality changes when I'm home, things go flying across the room, footsteps are heard up and down the stairs in the hallway, and I learned to ignore them. I believe there are two men and one women and a child. I have video of them talking, but no one wants to help me, I have used sage, that keeps them away for awhile, but they come back, I have had visitors run from my house, everyone asks how can I stay here? I have no where else to go, no money, and this is my home and I am trying my best to stay here. I have hundreds of detailed encounters, one I will never forget was a few weeks ago, my minister from my church came over to pray with me, his name is Pastor Hafeman, and the living room became very cold, our hot coffee turned to cold coffee in seconds, when the minister was on his knees holding my hands and we were praying, this ghost or whatever this evil presence is in my home, pushed me back away from the minister, the minister said I'm not going to let go, hold on, and at the final words, I was weak, and shaking, but they didn't leave, I need some help here, or I will have to move. Please help!

Find ghost hunters and paranormal investigators from Colorado

The following comments are submitted by users of this site and are not official positions by yourghoststories.com. Please read our guidelines and the previous posts before posting. The author, lynne ramirez, has the following expectation about your feedback: I will participate in the discussion and I need help with what I have experienced.

To publish a comment or vote, you need to be logged in (use the login form at the top of the page). If you don't have an account, sign up , it's free!

© The ghost story A Family of Ghosts is copyrighted to lynne ramirez. Edited by yourghoststories.com.",https://www.yourghoststories.com/real-ghost-story.php?story=846
Foot Steps,"Wisconsin, United States",Haunted Places,"You are here: Real Ghost Stories :: Haunted Places :: Foot Steps

I was about 12 and I was all alone in my house. My sister went to a friend's house, my parents were out and my grandparents were at a wedding in Green Bay. I was in my room on the internet searching around for good ghost stories to tell my friends.

I was in my bedroom which was at the end of the upstairs hallway next to the bathroom. If you walk out of my bedroom there is one right across from it which is a guest room and is always kept shut because one of our 3 cats likes to get in there and stay for days. Next to those two rooms at the end of the hallway is a bathroom which I don't use because I always find spiders in there. On the left side of my room is another room which is my sister's and left of the guest room is the office (I know this is boring but you need to know the house to understand the story).

After all of the rooms, there are the stairs which leads right to my grandparents bed room to the left, a bathroom to the right, and one of the two basements to the right just before the bathroom. Next to my grandparents bedroom is the living room and the kitchen is right next to that with the dining room through it. On the left of the dining room is the other basement which is where my parents room is, the laundry room, and 2 storage rooms. There are 2 doors in the dining room and one in the living room (which constantly stays locked).

Back to the story. Now I was in my room on the internet when I heard the doorbell ring. I went downstairs to the dining room and see who it is but no one is there. I locked the door again, checked the other 2 just to be sure and went back up to my room and started back with the internet. About 10 minutes later, I heard footsteps in the hallway right next to my room so I got up and looked to see if anyone was there. No one of course. So I went back to my room, thinking it's one of my cats. After about another 10 minutes, it starts again. Now I definitely knew these footsteps were like human footsteps, not cats. Once again I looked out my door and saw nothing. I looked to check the guest room and the door is open, feeling stupid, I checked to see if the cat had gotten in when I went in there earlier to get my sisters sleeping bag and thought I had probably left the door open. Nothing was in there though, so I closed the door and checked the bathroom. Nothing. I checked every room. Even the basements and nothing or nobody was there. All of my cats were in the basement near my room sleeping on the couch and that was all I saw.

I went back to my room and as I was going in my room, I noticed the guest room was open even though I had closed it. This kept happening to me all night while I was alone. I never saw anything or anyone. Something was there though, I could feel it in the air.

Every now and then, when I go to visit my grandparents (we moved from that house 2 years later but my grandparents stayed), I can hear footsteps and the guest room is always open.

Find ghost hunters and paranormal investigators from Wisconsin

The following comments are submitted by users of this site and are not official positions by yourghoststories.com. Please read our guidelines and the previous posts before posting. The author, Miranda, has the following expectation about your feedback: I will read the comments and participate in the discussion.

To publish a comment or vote, you need to be logged in (use the login form at the top of the page). If you don't have an account, sign up , it's free!

© The ghost story Foot Steps is copyrighted to Miranda. Edited by yourghoststories.com.",https://www.yourghoststories.com/real-ghost-story.php?story=848
My Friend Amy,"Illinois, United States",Psychic / Medium,"You are here: Real Ghost Stories :: Psychic / Medium :: My Friend Amy

T his is true, think what you want, but it is. When I was 2, I lived in this old house from the 1900's, a married couple used to live there, but the husband killed his wife in the kitchen, I'm not getting into details, they were too gruesome. He then went into the garage and killed himself.

When I started walking I went into the kitchen and saw a lady (I call her Amy), she was cutting tomatoes, but then I saw her husband come in, he started chasing me, Amy tried to stop him. I ran to my grandpa and started crying. It scared me so I guess that's how I remember it.

These types of events kept happening, so I made friends with Amy, if something happened, she would protect me. I raced her up and down the hallways and jumped on the bed with her. But one day, she seemed angry, I couldn't hear her talk, I guess she was mute, I think her husband made her angry. My grandparents were laying down, Amy went in there, I followed, I asked what she was doing, my grandparents looked at me like I was crazy, Amy started shaking the dresser, I asked her to stop, she shook it harder, then she looked at me and stopped. I took her hand and walked out.

Afterward my grandparents found out the house was haunted. This kind of stuff kept happening, so we move out. I miss Amy I think about her all the time, and how she protected me.

Find ghost hunters and paranormal investigators from Illinois

The following comments are submitted by users of this site and are not official positions by yourghoststories.com. Please read our guidelines and the previous posts before posting. The author, HermioneMorris, has the following expectation about your feedback: I will read the comments but I won't participate in the discussion.

To publish a comment or vote, you need to be logged in (use the login form at the top of the page). If you don't have an account, sign up , it's free!

© The ghost story My Friend Amy is copyrighted to HermioneMorris. Edited by yourghoststories.com.",https://www.yourghoststories.com/real-ghost-story.php?story=849
Ghost Strangling,New Zealand,Old Hags / Night Attacks / Sleep Paralysis,"You are here: Real Ghost Stories :: Old Hags / Night Attacks / Sleep Paralysis :: Ghost Strangling

W hen I was about nine years old, I remember waking in the early hours of the morning, about 3am, and was completely paralyzed. I was extremely hot and sweating all over. My room was in the attic of our house and I had my own staircase to my room, I knew something was coming up those stairs, and at my doorway, I suddenly saw a dark figure, it was a man's outline. I couldn't move and I couldn't scream either, he came closer and all of a sudden I felt my bed go down at the side, as if someone had sat down on it. I could see him next to me and his hand reached out to my throat, I couldn't breath and I remember screaming for my mother, but no words would come out. I began crying not only because of the pain, but also the fact I was trying so hard to speak or scream but nothing would come out. I became very hot and panicked as it lasted a good 3 minutes. I actually thought I was going to die. All of a sudden, it stopped and pulled away, it must have left. When I look back on it now, I believe someone must have interfered with the entity for it to have stopped suddenly like it did. Possibly one of my guardian angels or guides. I now feel very protected by them as it hasn't happened again.

What's interesting is around the same time, when I was about nine, I remember seeing a young soldier wearing a helmet and holding his rifle walk through my bedroom quite often, it could have quite possibly been the same man, or else my house was just very haunted!

Find ghost hunters and paranormal investigators from New Zealand

The following comments are submitted by users of this site and are not official positions by yourghoststories.com. Please read our guidelines and the previous posts before posting. The author, evilolivia, has the following expectation about your feedback: I will read the comments but I won't participate in the discussion.

To publish a comment or vote, you need to be logged in (use the login form at the top of the page). If you don't have an account, sign up , it's free!

© The ghost story Ghost Strangling is copyrighted to evilolivia. Edited by yourghoststories.com.",https://www.yourghoststories.com/real-ghost-story.php?story=850
White Woman,"Kentucky, United States",Haunted Places,"You are here: Real Ghost Stories :: Haunted Places :: White Woman

W hen I was a child, we lived in a 2 bedroom apt. I was around 10 or 11 years old when this happened to me. Me and my mom and some of my sisters shared a room. When it was time to go to bed, we all would go to our rooms. We would fall asleep and this women would wake me up, she would talk to me, I really don't know what she said. I would try my best to get my mom up. I heard her say ""she can't hear you"". Then she would walk out of the room.

The next day I told my mom. It was getting where it was happening every night. I slept in the living room. I saw her pass me up and walk to the bedroom door, she looked, never said anything and walked out. She walked in our kitchen, I got up and walked over there and she went through our wall.

Well, the next day, my brothers pulled that wall down and there was a bedroom on the other side. My mom told the guy we were renting from. He told my mom a women passed away there. When we opened that up, I never saw her any more. Not much after that we moved out.

Find ghost hunters and paranormal investigators from Kentucky

The following comments are submitted by users of this site and are not official positions by yourghoststories.com. Please read our guidelines and the previous posts before posting. The author, kristy38, has the following expectation about your feedback: I will read the comments and participate in the discussion.

To publish a comment or vote, you need to be logged in (use the login form at the top of the page). If you don't have an account, sign up , it's free!

© The ghost story White Woman is copyrighted to kristy38. Edited by yourghoststories.com.",https://www.yourghoststories.com/real-ghost-story.php?story=851
